,Vanilla,Demeaned,,Vanilla Cumsum,Demeaned Cumsum
2002-01-22,0.002461354,0.002299487,,0.010245224,0.009584394
2002-01-23,-0.001089411,-0.001011304,,0.001371943,0.001288183
2002-01-24,-0.001174863,-0.001091197,,-0.002264273,-0.002102501
2002-01-25,0.000325976,0.000278464,,-0.000848887,-0.000812733
2002-01-28,-0.000742113,-0.000712156,,-0.000416138,-0.000433693
2002-01-29,0.001312063,0.001176456,,0.00056995,0.000464299
2002-01-30,-0.000637004,-0.000622023,,0.000675059,0.000554432
2002-01-31,0.000477458,0.000502557,,-0.000159547,-0.000119466
2002-02-01,-0.00019255,-0.000206649,,0.000284908,0.000295908
2002-02-04,-0.001053793,-0.001005857,,-0.001246343,-0.001212507
2002-02-05,0.002212422,0.002049684,,0.001158628,0.001043826
2002-02-06,0.002500742,0.002391978,,0.004713163,0.004441662
2002-02-07,-0.001611162,-0.001489645,,0.00088958,0.000902333
2002-02-08,0.000946015,0.000884888,,-0.000665147,-0.000604756
2002-02-11,2.72E-06,-4.44E-05,,0.000948735,0.000840524
2002-02-12,0.001162441,0.001098014,,0.001165161,0.001053649
2002-02-13,-0.003272033,-0.00313465,,-0.002109592,-0.002036636
2002-02-14,-4.04E-05,-3.91E-05,,-0.003312391,-0.003173793
2002-02-15,-0.000684293,-0.000636079,,-0.000724652,-0.000675223
2002-02-19,0.000340155,0.000310957,,-0.000344139,-0.000325123
2002-02-20,-0.001069915,-0.001039754,,-0.00072976,-0.000728798
2002-02-21,0.001266276,0.001197632,,0.000196361,0.000157877
2002-02-22,-0.002948777,-0.002815798,,-0.001682501,-0.001618167
2002-02-25,0.001286639,0.001207604,,-0.001662137,-0.001608194
2002-02-26,-0.001017287,-0.000952333,,0.000269352,0.000255271
2002-02-27,0.001038437,0.000980337,,2.11501E-05,2.80037E-05
2002-02-28,0.00039166,0.000384478,,0.001430097,0.001364815
2002-03-01,0.000961814,0.000937046,,0.001353474,0.001321524
2002-03-04,-0.000196862,-0.000187934,,0.000764953,0.000749112
2002-03-05,0.000628921,0.000602584,,0.00043206,0.00041465
2002-03-06,-0.001445923,-0.001339676,,-0.000817002,-0.000737092
2002-03-07,0.00051274,0.000488706,,-0.000933183,-0.00085097
2002-03-08,-8.36E-05,-8.45E-05,,0.000429152,0.000404256
2002-03-11,0.000967938,0.000900557,,0.00088435,0.000816107
2002-03-12,-0.001091143,-0.001054809,,-0.000123205,-0.000154252
2002-03-13,0.000237999,0.000232972,,-0.000853144,-0.000821837
2002-03-14,0.000559529,0.000527786,,0.000797528,0.000760758
2002-03-15,-0.000868382,-0.000810921,,-0.000308853,-0.000283135
2002-03-18,0.000725787,0.00069954,,-0.000142594,-0.000111381
2002-03-19,0.000148909,0.000142284,,0.000874696,0.000841824
2002-03-20,0.000614096,0.000557777,,0.000763005,0.000700061
2002-03-21,0.001772868,0.001658755,,0.002386965,0.002216532
2002-03-22,0.00756704,0.007349691,,0.009339908,0.009008446
2002-03-25,0.00145443,0.001347837,,0.009021469,0.008697528
2002-03-26,-0.000488246,-0.000464774,,0.000966184,0.000883063
2002-03-27,0.000156226,0.000124834,,-0.00033202,-0.00033994
2002-03-28,0.000573561,0.000531521,,0.000729787,0.000656355
2002-03-29,0,0,,0.000573561,0.000531521
2002-04-01,-0.001834986,-0.001685573,,-0.001834986,-0.001685573
2002-04-02,-0.002971873,-0.002839001,,-0.004806859,-0.004524574
2002-04-03,-0.000315639,-0.000293133,,-0.003287512,-0.003132134
2002-04-04,-0.000384184,-0.000376693,,-0.000699823,-0.000669826
2002-04-05,0.002254836,0.002133144,,0.001870652,0.001756451
2002-04-08,-0.0027012,-0.002603202,,-0.000446364,-0.000470058
2002-04-09,-0.00120027,-0.001144637,,-0.00390147,-0.00374784
2002-04-10,-0.001553439,-0.001473088,,-0.002753709,-0.002617726
2002-04-11,-0.001128433,-0.001049661,,-0.002681872,-0.002522749
2002-04-12,-0.00037466,-0.00035635,,-0.001503093,-0.00140601
2002-04-15,0.001795471,0.001724236,,0.001420812,0.001367886
2002-04-16,0.00016189,0.000145342,,0.001957361,0.001869578
2002-04-17,0.001226053,0.001153889,,0.001387943,0.001299231
2002-04-18,-0.00113359,-0.001054654,,9.24632E-05,9.92353E-05
2002-04-19,-0.000579445,-0.000540691,,-0.001713035,-0.001595344
2002-04-22,-0.000617303,-0.00059738,,-0.001196748,-0.00113807
2002-04-23,-7.94E-05,-8.79E-05,,-0.000696671,-0.000685252
2002-04-24,0.002081235,0.001962635,,0.002001867,0.001874763
2002-04-25,-0.00256533,-0.002454827,,-0.000484095,-0.000492192
2002-04-26,0.000138789,0.000171263,,-0.002426541,-0.002283564
2002-04-29,0.000789534,0.000757996,,0.000928323,0.000929259
2002-04-30,0.001582462,0.001476161,,0.002371996,0.002234156
2002-05-01,0.00123834,0.001201296,,0.002820801,0.002677457
2002-05-02,-3.15E-05,-3.17E-05,,0.001206791,0.001169584
2002-05-03,-0.000826677,-0.000805048,,-0.000858227,-0.00083676
2002-05-06,0.000258925,0.000276126,,-0.000567752,-0.000528922
2002-05-07,0.001574799,0.001562827,,0.001833724,0.001838953
2002-05-08,-0.001210562,-0.001156478,,0.000364236,0.00040635
2002-05-09,-0.002543113,-0.002468805,,-0.003753675,-0.003625283
2002-05-10,0.000392495,0.000376079,,-0.002150617,-0.002092726
2002-05-13,0.000181099,0.000205425,,0.000573595,0.000581504
2002-05-14,0.000297101,0.00031911,,0.0004782,0.000524535
2002-05-15,0.005786514,0.005569427,,0.006083615,0.005888537
2002-05-16,-0.001862366,-0.001770644,,0.003924149,0.003798783
2002-05-17,-0.00024424,-0.000234243,,-0.002106605,-0.002004887
2002-05-20,0.000717343,0.000650001,,0.000473104,0.000415758
2002-05-21,0.000495946,0.000517843,,0.001213289,0.001167844
2002-05-22,0.000673768,0.000644985,,0.001169713,0.001162828
2002-05-23,-0.000690775,-0.000675521,,-1.70079E-05,-3.05363E-05
2002-05-24,0.00319948,0.003065144,,0.002508705,0.002389623
2002-05-28,0.000338947,0.000311534,,0.003538427,0.003376678
2002-05-29,0.001949513,0.001847587,,0.00228846,0.002159121
2002-05-30,-0.00017183,-0.000163237,,0.001777684,0.00168435
2002-05-31,0.000830796,0.000744908,,0.000658966,0.000581671
2002-06-03,-0.000358462,-0.00033858,,0.000472334,0.000406328
2002-06-04,-0.001446932,-0.001396075,,-0.001805394,-0.001734656
2002-06-05,-0.00053199,-0.000513212,,-0.001978922,-0.001909288
2002-06-06,0.00055967,0.000506818,,2.76799E-05,-6.39411E-06
2002-06-07,0.00171163,0.001644267,,0.0022713,0.002151086
2002-06-10,-0.000303218,-0.000317152,,0.001408412,0.001327116
2002-06-11,0.001280473,0.001211099,,0.000977255,0.000893947
2002-06-12,-0.000359039,-0.000365008,,0.000921434,0.000846091
2002-06-13,0.000575988,0.000536909,,0.000216949,0.000171901
2002-06-14,0.000184617,0.000237785,,0.000760605,0.000774694
2002-06-17,-0.005096239,-0.004932702,,-0.004911622,-0.004694917
2002-06-18,0.003207975,0.003040257,,-0.001888264,-0.001892445
2002-06-19,-0.000415576,-0.00042429,,0.002792399,0.002615967
2002-06-20,-0.000864393,-0.000825448,,-0.001279969,-0.001249737
2002-06-21,0.001023702,0.001017679,,0.00015931,0.000192231
2002-06-24,-0.0008242,-0.000814828,,0.000199502,0.000202851
2002-06-25,1.89E-05,-2.71E-05,,-0.000805321,-0.000841912
2002-06-26,-0.00249142,-0.002399132,,-0.002472541,-0.002426217
2002-06-27,-0.001279877,-0.001220072,,-0.003771298,-0.003619204
2002-06-28,-4.53E-05,-8.31E-05,,-0.001325161,-0.001303173
2002-07-01,-0.000963133,-0.00095733,,-0.001008417,-0.001040431
2002-07-02,0.001359782,0.001302,,0.000396649,0.000344669
2002-07-03,-0.002157664,-0.002005882,,-0.000797882,-0.000703882
2002-07-05,-0.000320117,-0.000281292,,-0.002477781,-0.002287175
2002-07-08,0.001737747,0.001691802,,0.00141763,0.00141051
2002-07-09,-0.000336788,-0.000378345,,0.001400959,0.001313456
2002-07-10,0.001231161,0.001235675,,0.000894373,0.000857329
2002-07-11,0.000316188,0.000252798,,0.001547349,0.001488473
2002-07-12,-0.00141254,-0.001254043,,-0.001096352,-0.001001246
2002-07-15,0.000734527,0.000620348,,-0.000678013,-0.000633696
2002-07-16,0.000168479,0.000159556,,0.000903006,0.000779904
2002-07-17,0.000252679,0.000177942,,0.000421158,0.000337498
2002-07-18,-0.000788276,-0.000777563,,-0.000535597,-0.000599621
2002-07-19,0.000481156,0.000415766,,-0.00030712,-0.000361797
2002-07-22,-0.002757863,-0.002728556,,-0.002276706,-0.00231279
2002-07-23,-0.000487431,-0.000404991,,-0.003245294,-0.003133547
2002-07-24,-3.96E-05,-7.23E-05,,-0.000527055,-0.000477312
2002-07-25,0.001049148,0.001055807,,0.001009524,0.000983486
2002-07-26,-0.000448634,-0.000346023,,0.000600515,0.000709784
2002-07-29,-0.00023825,-0.000252976,,-0.000686883,-0.000598999
2002-07-30,0.001913356,0.001815173,,0.001675107,0.001562198
2002-07-31,-0.000343647,-0.000380798,,0.001569709,0.001434376
2002-08-01,-0.000673201,-0.000647786,,-0.001016848,-0.001028584
2002-08-02,0.000295876,0.000219798,,-0.000377325,-0.000427988
2002-08-05,0.001480541,0.001445134,,0.001776418,0.001664932
2002-08-06,-0.000966084,-0.000897357,,0.000514457,0.000547778
2002-08-07,-0.002133818,-0.00191928,,-0.003099902,-0.002816636
2002-08-08,0.000912904,0.000874616,,-0.001220913,-0.001044664
2002-08-09,-0.000639202,-0.000602369,,0.000273702,0.000272247
2002-08-12,-0.000208099,-0.000179938,,-0.000847301,-0.000782308
2002-08-13,0.000777952,0.000708615,,0.000569853,0.000528676
2002-08-14,0.00140637,0.001323815,,0.002184322,0.002032429
2002-08-15,4.63E-06,-1.78E-05,,0.001411002,0.001306018
2002-08-16,-1.62E-05,-2.92E-05,,-1.15215E-05,-4.69553E-05
2002-08-19,-0.001565663,-0.001474736,,-0.001581816,-0.001503894
2002-08-20,0.000674582,0.000625243,,-0.000891081,-0.000849493
2002-08-21,-0.001993771,-0.001885409,,-0.001319188,-0.001260166
2002-08-22,-0.000153577,-0.000135272,,-0.002147347,-0.002020681
2002-08-23,0.000509472,0.000468715,,0.000355895,0.000333443
2002-08-26,-0.000826288,-0.000776977,,-0.000316815,-0.000308262
2002-08-27,-1.71E-05,-1.19E-05,,-0.000843368,-0.00078885
2002-08-28,-0.000933857,-0.000891824,,-0.000950938,-0.000903697
2002-08-29,0.006453479,0.006083636,,0.005519621,0.005191812
2002-08-30,-0.007085792,-0.006639018,,-0.000632314,-0.000555382
2002-09-03,-0.000122699,-0.000134842,,-0.007208491,-0.006773859
2002-09-04,-0.00099099,-0.000940424,,-0.001113689,-0.001075265
2002-09-05,0.002110324,0.001979261,,0.001119334,0.001038837
2002-09-06,0.000497583,0.000477957,,0.002607907,0.002457218
2002-09-09,-0.000910557,-0.00085616,,-0.000412974,-0.000378203
2002-09-10,-4.83E-05,-4.59E-05,,-0.000958865,-0.000902089
2002-09-11,-0.000622895,-0.000600766,,-0.000671203,-0.000646696
2002-09-12,0.000615874,0.000599364,,-7.02156E-06,-1.40192E-06
2002-09-13,-0.000503526,-0.00046055,,0.000112348,0.000138814
2002-09-16,2.90E-05,2.23E-05,,-0.00047451,-0.000438211
2002-09-17,0.000590242,0.000560807,,0.000619258,0.000583146
2002-09-18,-0.000602,-0.000547049,,-1.17584E-05,1.37578E-05
2002-09-19,6.49E-05,6.50E-05,,-0.000537111,-0.000482071
2002-09-20,-0.001150739,-0.001093408,,-0.00108585,-0.00102843
2002-09-23,0.000281023,0.000274837,,-0.000869716,-0.000818571
2002-09-24,1.51E-05,7.78E-05,,0.000296092,0.00035262
2002-09-25,-0.00069687,-0.000657393,,-0.000681802,-0.00057961
2002-09-26,0.001030547,0.000939894,,0.000333676,0.000282501
2002-09-27,-0.001798094,-0.001673166,,-0.000767547,-0.000733272
2002-09-30,0.0005147,0.000495151,,-0.001283393,-0.001178015
2002-10-01,-0.000485668,-0.000462536,,2.90327E-05,3.26149E-05
2002-10-02,0.000928579,0.000872175,,0.000442912,0.000409638
2002-10-03,0.002694077,0.00247178,,0.003622656,0.003343955
2002-10-04,0.000318278,0.000304023,,0.003012355,0.002775803
2002-10-07,-0.000587417,-0.000539729,,-0.000269139,-0.000235706
2002-10-08,-0.001171458,-0.001131961,,-0.001758875,-0.00167169
2002-10-09,0.000779914,0.000743171,,-0.000391543,-0.00038879
2002-10-10,0.001866884,0.001761044,,0.002646798,0.002504215
2002-10-11,0.000132085,0.000130729,,0.001998968,0.001891773
2002-10-14,0.000153192,0.000128764,,0.000285277,0.000259493
2002-10-15,-0.000705089,-0.000663948,,-0.000551897,-0.000535184
2002-10-16,0.000547953,0.000513605,,-0.000157136,-0.000150343
2002-10-17,0.001221264,0.001158643,,0.001769216,0.001672248
2002-10-18,-0.000208199,-0.000204963,,0.001013064,0.00095368
2002-10-21,-0.000755569,-0.000657217,,-0.000963768,-0.00086218
2002-10-22,-0.001396158,-0.001314567,,-0.002151726,-0.001971784
2002-10-23,-0.000218465,-0.000215962,,-0.001614623,-0.001530529
2002-10-24,0.000454564,0.000429446,,0.000236099,0.000213484
2002-10-25,0.000139051,0.000127764,,0.000593615,0.00055721
2002-10-28,-0.002003677,-0.001892819,,-0.001864625,-0.001765056
2002-10-29,0.000287805,0.000263863,,-0.001715871,-0.001628956
2002-10-30,0.002216654,0.002080936,,0.002504459,0.002344799
2002-10-31,0.000173644,0.000169513,,0.002390297,0.002250449
2002-11-01,-0.000922123,-0.000875988,,-0.000748479,-0.000706475
2002-11-04,-0.001078657,-0.000984344,,-0.00200078,-0.001860332
2002-11-05,-0.000130238,-0.000122501,,-0.001208896,-0.001106845
2002-11-06,-0.000567698,-0.000535676,,-0.000697936,-0.000658177
2002-11-07,9.86E-05,8.84E-05,,-0.000469086,-0.000447263
2002-11-08,-0.002185425,-0.002061301,,-0.002086813,-0.001972888
2002-11-11,-0.000154556,-8.44E-05,,-0.002339981,-0.00214571
2002-11-12,-0.000114712,-9.38E-05,,-0.000269267,-0.00017817
2002-11-13,0.001236975,0.001170882,,0.001122263,0.001077121
2002-11-14,0.000598788,0.000570665,,0.001835763,0.001741546
2002-11-15,0.000113856,9.29E-05,,0.000712645,0.000663597
2002-11-18,-0.000318536,-0.000291026,,-0.000204679,-0.000198094
2002-11-19,0.000186815,0.000188617,,-0.000131721,-0.000102409
2002-11-20,0.001182208,0.001110435,,0.001369024,0.001299052
2002-11-21,0.001163939,0.001059725,,0.002346147,0.00217016
2002-11-22,-0.000803053,-0.000753057,,0.000360886,0.000306668
2002-11-25,-0.001035317,-0.000966233,,-0.001838369,-0.00171929
2002-11-26,0.001515891,0.001413046,,0.000480574,0.000446812
2002-11-27,0.001505825,0.001371558,,0.003021715,0.002784603
2002-11-29,-0.000170242,-0.000153316,,0.001335583,0.001218242
2002-12-02,0.000186784,0.000159352,,1.65426E-05,6.03618E-06
2002-12-03,0.00036306,0.000347839,,0.000549845,0.000507192
2002-12-04,-0.000570459,-0.000531106,,-0.000207399,-0.000183266
2002-12-05,0.000627666,0.000598283,,5.72062E-05,6.71775E-05
2002-12-06,-0.000177493,-0.000185524,,0.000450173,0.000412759
2002-12-09,0.000795957,0.000743649,,0.000618464,0.000558126
2002-12-10,-3.78E-05,-3.27E-05,,0.000758147,0.000710946
2002-12-11,0.000421719,0.000389165,,0.000383909,0.000356462
2002-12-12,0.00052837,0.000463223,,0.000950088,0.000852388
2002-12-13,0.000587409,0.000553162,,0.001115778,0.001016385
2002-12-16,0.000278706,0.000236078,,0.000866114,0.00078924
2002-12-17,-0.000433798,-0.000399612,,-0.000155092,-0.000163534
2002-12-18,0.000864457,0.000790658,,0.000430659,0.000391046
2002-12-19,0.001466363,0.001347895,,0.00233082,0.002138553
2002-12-20,0.002794333,0.002570306,,0.004260696,0.003918201
2002-12-23,-0.00187341,-0.001712825,,0.000920923,0.000857481
2002-12-24,-0.000673255,-0.000630603,,-0.002546665,-0.002343429
2002-12-26,-0.000160282,-0.000157179,,-0.000833536,-0.000787783
2002-12-27,7.44E-05,6.56E-05,,-8.59151E-05,-9.15933E-05
2002-12-30,-0.000930264,-0.000855119,,-0.000855898,-0.000789533
2002-12-31,-0.000873187,-0.000787106,,-0.001803451,-0.001642226
2003-01-02,6.57E-05,6.97E-05,,-0.000807534,-0.000717421
2003-01-03,0.000996586,0.000931983,,0.001062239,0.001001668
2003-01-06,0.000198973,0.000173735,,0.001195559,0.001105718
2003-01-07,0.00061605,0.000569971,,0.000815023,0.000743706
2003-01-08,0.002107217,0.001947167,,0.002723267,0.002517139
2003-01-09,0.000741806,0.000718778,,0.002849023,0.002665946
2003-01-10,0.000281922,0.000242929,,0.001023728,0.000961707
2003-01-13,-0.000255901,-0.000228076,,2.60209E-05,1.48523E-05
2003-01-14,-0.000565101,-0.000543789,,-0.000821002,-0.000771865
2003-01-15,-6.30E-07,-1.57E-05,,-0.000565731,-0.000559536
2003-01-16,-0.000730525,-0.000676464,,-0.000731156,-0.000692212
2003-01-17,-0.001004289,-0.000934848,,-0.001734814,-0.001611312
2003-01-21,-0.000389015,-0.000368852,,-0.001393303,-0.0013037
2003-01-22,0.001696243,0.001563197,,0.001307229,0.001194345
2003-01-23,0.000750898,0.00066815,,0.002447142,0.002231347
2003-01-24,0.001319145,0.001205277,,0.002070043,0.001873427
2003-01-27,0.000306848,0.000299974,,0.001625993,0.001505251
2003-01-28,-0.00120614,-0.001107802,,-0.000899292,-0.000807829
2003-01-29,-0.000403828,-0.00038627,,-0.001609968,-0.001494072
2003-01-30,0.001545552,0.001431081,,0.001141724,0.00104481
2003-01-31,0.000247402,0.000237761,,0.001792955,0.001668841
2003-02-03,0.00097551,0.000874777,,0.001222912,0.001112538
2003-02-04,-0.000107302,-0.000101937,,0.000868208,0.00077284
2003-02-05,0.000223976,0.000197924,,0.000116674,9.59871E-05
2003-02-06,-0.000103746,-0.000102402,,0.00012023,9.55216E-05
2003-02-07,-0.000174283,-0.000158552,,-0.000278029,-0.000260954
2003-02-10,-0.000104358,-9.28E-05,,-0.000278641,-0.000251334
2003-02-11,0.000101081,8.20E-05,,-3.27682E-06,-1.07327E-05
2003-02-12,0.00045274,0.000422946,,0.000553822,0.000504996
2003-02-13,-0.001939471,-0.001589578,,-0.001486731,-0.001166632
2003-02-14,-0.002096582,-0.002009899,,-0.004036053,-0.003599477
2003-02-18,-0.000911771,-0.000844349,,-0.003008353,-0.002854248
2003-02-19,-0.000179761,-0.000196503,,-0.001091531,-0.001040852
2003-02-20,9.44E-05,0.000121071,,-8.53926E-05,-7.5432E-05
2003-02-21,3.39E-07,-6.70E-05,,9.47066E-05,5.40814E-05
2003-02-24,-7.38E-05,-2.89E-05,,-7.34439E-05,-9.59127E-05
2003-02-25,0.000359148,0.000298372,,0.000285366,0.000269448
2003-02-26,0.000726442,0.000680584,,0.00108559,0.000978955
2003-02-27,0.000604209,0.000504028,,0.00133065,0.001184612
2003-02-28,0.000637655,0.000605797,,0.001241864,0.001109825
2003-03-03,-0.00073496,-0.000651883,,-9.73048E-05,-4.60867E-05
2003-03-04,-0.000649106,-0.000536437,,-0.001384066,-0.001188321
2003-03-05,-0.000114222,-6.60E-05,,-0.000763328,-0.000602438
2003-03-06,-0.001054824,-0.000843689,,-0.001169047,-0.00090969
2003-03-07,-0.000882095,-0.000847558,,-0.001936919,-0.001691247
2003-03-10,-0.000610292,-0.000615293,,-0.001492386,-0.001462851
2003-03-11,0.001016817,0.000992166,,0.000406525,0.000376873
2003-03-12,-0.000812983,-0.000849115,,0.000203834,0.000143051
2003-03-13,-6.84E-05,-8.06E-05,,-0.000881338,-0.000929667
2003-03-14,-0.001204353,-0.001209512,,-0.001272708,-0.001290064
2003-03-17,0.000492857,0.000595459,,-0.000711497,-0.000614054
2003-03-18,0.001451186,0.001210466,,0.001944042,0.001805925
2003-03-19,0.000815071,0.000819036,,0.002266256,0.002029502
2003-03-20,0.00088424,0.000717048,,0.001699311,0.001536084
2003-03-21,0.000360664,0.000388315,,0.001244904,0.001105363
2003-03-24,0.001027833,0.000987004,,0.001388497,0.001375319
2003-03-25,2.75E-05,2.77E-05,,0.001055369,0.001014671
2003-03-26,-0.000275272,-0.000246056,,-0.000247736,-0.000218389
2003-03-27,-0.000197003,-0.000216156,,-0.000472275,-0.000462212
2003-03-28,0.003931214,0.003771415,,0.003734212,0.003555259
2003-03-31,0.000723758,0.000693518,,0.004654972,0.004464933
2003-04-01,0.001204686,0.001213059,,0.001928444,0.001906577
2003-04-02,-0.003663384,-0.003557503,,-0.002458698,-0.002344443
2003-04-03,0.000518218,0.000526602,,-0.003145166,-0.003030901
2003-04-04,0.000864575,0.000781809,,0.001382793,0.001308411
2003-04-07,-0.000232597,-0.000237555,,0.000631978,0.000544254
2003-04-08,-7.52E-06,-2.31E-06,,-0.000240121,-0.000239867
2003-04-09,-0.000213448,-0.000206367,,-0.000220971,-0.00020868
2003-04-10,-0.001196702,-0.001166808,,-0.001410149,-0.001373175
2003-04-11,0.000909027,0.000917676,,-0.000287675,-0.000249132
2003-04-14,-0.002202661,-0.002144361,,-0.001293634,-0.001226685
2003-04-15,0.000912296,0.000842195,,-0.001290365,-0.001302166
2003-04-16,-0.000409459,-0.000364511,,0.000502836,0.000477684
2003-04-17,0.003399601,0.003271415,,0.002990141,0.002906904
2003-04-18,0,0,,0.003399601,0.003271415
2003-04-21,0.000500643,0.000535595,,0.000500643,0.000535595
2003-04-22,-0.002221437,-0.002146696,,-0.001720794,-0.001611101
2003-04-23,-0.000451966,-0.000459136,,-0.002673403,-0.002605832
2003-04-24,0.001939644,0.00183466,,0.001487679,0.001375524
2003-04-25,0.001117398,0.001135857,,0.003057042,0.002970517
2003-04-28,0.000108757,0.00011704,,0.001226155,0.001252897
2003-04-29,-0.001342477,-0.001411688,,-0.00123372,-0.001294648
